L_fuse,Arw,Art,bw,SM_0,SM_dry,Max_Speed,ROC_Stall,Stall_Speed,Endurance_min,W_total,Result
5.46215484922836,6.60985390632769,4.95943662995549,5.33076779964016,0.219132600083649,0.156084962982605,185.405405405405,49.1820627993697,50.5005443416392,144.444785075578,19.5457330752472,FAIL
5.58968409524029,7.26172231723798,4.62128341098262,5.46941256023583,0.218537216190711,0.15211359259186,186.486486486486,49.3418651559973,51.6240257077287,149.243512376085,19.571208345382,FAIL
5.07795860693582,6.42189537103785,4.21050031615352,4.95935220387654,0.176261415774063,0.116199602966671,190.540540540541,49.5210766973906,53.0914817015928,134.973129738552,19.2445847631565,FAIL
5.3801478689925,7.43400119809719,3.39269559299014,6.17801551306264,0.116601337636266,0.0548692150508071,179.189189189189,49.0358864337215,46.6663977106743,167.187186704144,19.9322392840726,PASS
4.1949348898395,6.94182418582248,3.89099181104379,5.64770056953409,0.0411847153184879,-0.0146222619431782,185.945945945946,49.8274742119316,48.7484134532066,156.3935631178,19.465378907053,FAIL
4.21468507020562,6.6209044755162,3.03195158328225,5.35082605649556,0.0289168225793611,-0.0249432895194727,188.648648648649,49.9327954048403,50.0166290621309,147.293396168111,19.2852536596969,FAIL
4.60096843226773,6.94396635432961,4.3114699894609,6.03220295510731,0.081166482388754,0.0238820594963352,180,49.2672743870725,46.0402179752216,165.073931294053,19.8011857819573,FAIL
5.82108817185334,7.35802318279267,4.7480157037809,4.66614687159315,0.311984655060604,0.239229947027816,196.486486486486,49.5251702800182,60.1831901416143,127.074513678907,19.1063725087846,FAIL
5.34826560941928,7.87975544692779,3.76996909837315,5.8178505734082,0.144559209554711,0.0791852802219678,185.675675675676,49.5062077639176,50.6697883236893,159.918525421115,19.6599649880109,PASS
4.03889513302837,7.5965792315438,3.66886292837576,4.72810669042621,0.0382180794009566,-0.019905934903614,202.702702702703,50.6448289551797,59.868542010436,133.380147348472,18.8029504524679,FAIL
5.33593769055072,7.48610999930957,3.35478148927718,5.29185562117573,0.148969792359889,0.0842169269149685,190.540540540541,49.7230653613116,53.8760879094793,145.036939686189,19.3563759670278,PASS
4.9843284058032,7.27576739930795,4.27073359454307,4.80546373267128,0.178511099610935,0.114535312519247,197.027027027027,49.9785365148771,58.022582374246,133.032994937219,19.0483816041214,FAIL
5.85861702840436,8.14033101403161,3.53117824607126,5.51810310517439,0.199673939845435,0.128212332692475,188.918918918919,49.5299900283486,54.1139387848135,150.847583347989,19.526662630254,FAIL
4.98089089283524,6.48306844746278,3.80931562236891,5.25693372091256,0.136902810320657,0.0784477936728156,187.027027027027,49.4694398298863,50.5257192900187,142.963409555528,19.3990999190755,PASS
4.33377524858226,8.09900341310167,4.30554879157354,5.5375365236124,0.0615119503952071,1.75552353353092e-05,192.432432432432,50.2854912421525,53.4875642685899,156.571346992501,19.3098740948639,FAIL
5.44198357819318,6.56248707244401,4.85537185977582,4.56804108596704,0.267842395832332,0.20239983280723,195.675675675676,49.4521501821982,57.9880815165257,123.983241479712,19.0608032033207,FAIL
4.45300342857068,7.39968985683529,3.28456605851705,5.00431043622156,0.0652667045577412,0.00625263615055027,196.486486486486,50.2961211392699,56.1783200398983,139.505397302864,19.0407757334581,FAIL
5.81630156299569,7.47540439618941,4.71700142415889,5.54650534443074,0.242849777068162,0.17387421638648,185.675675675676,49.2522424424742,51.7375551220253,151.115953243639,19.6375886343516,FAIL
5.69911855799148,6.87680908470823,3.23164408889512,5.79433385889907,0.152277093778998,0.09015227852898,180.540540540541,48.9596520096479,47.6935531061663,155.090377065727,19.797556550548,PASS
4.21513121120554,6.97108527027608,3.19682807821782,5.07258068092393,0.0380203259224648,-0.0177977824586596,194.324324324324,50.235188454511,53.8488549215404,140.970039027503,19.0801880577099,FAIL
5.82478923906264,7.42766556997161,3.52966345682324,5.18492024313766,0.212969558791022,0.143935407839182,190.27027027027,49.4719449173065,54.8104964705795,140.652213977948,19.383467255161,FAIL
4.98283085789684,7.98370499617746,3.51359939452819,5.73732249654265,0.0997892563042517,0.036454255207098,187.837837837838,49.8063019981365,51.5461522198936,159.021187657385,19.5289422700434,FAIL
5.99203872632064,6.4270547391988,3.91752542446914,5.54178373516857,0.2203963560393,0.156899645653981,180.540540540541,48.7228410823708,48.1696020371732,146.91606193157,19.7653923310894,FAIL
5.7546312070053,6.70252412024321,3.37036056126895,6.35971111172238,0.140557453257877,0.0810222482953156,172.702702702703,48.322935823689,43.3502677502127,167.639362366108,20.2158559202476,PASS
5.56831956102695,6.71924986854852,4.87346459957219,4.63078105517566,0.280317404398504,0.213197532344866,195.135135135135,49.4412244285414,57.9486486079804,125.694192057781,19.1049762984785,FAIL
4.76103350258564,7.78407489744426,3.0557487862635,6.27470837101824,0.0425818730712154,-0.0165239264979307,181.081081081081,49.4284769778437,46.9002796821868,172.14527609507,19.8336719218187,FAIL
5.83312796247694,7.27698718808177,3.45638971721328,5.71829497028977,0.179172355494298,0.113435029869782,182.972972972973,49.1094091248225,49.6317203319451,154.049945564632,19.7320555665896,FAIL
5.85071642568405,7.67121645688164,3.10963419659035,6.48435797692288,0.129258976784187,0.0652069903193918,175.945945945946,48.64434375849,45.4357025255878,173.403900609743,20.1714165050034,PASS
4.59123242911615,6.88018206038826,3.77173768383026,5.02222517271221,0.103387991986025,0.0449239790123317,193.513513513514,49.9914620653607,54.1175948361197,138.885892686528,19.13998434958,PASS
4.44939318373672,7.13628701139822,3.34861299051728,6.0362428150002,0.0380514147087002,-0.0181052350749376,181.621621621622,49.4967427292377,46.5422190929982,165.503686206977,19.7163918554369,FAIL
5.16738311469293,7.02984864932792,4.80862680448541,6.29611794625044,0.13823774283481,0.0781994872534744,176.216216216216,48.7444064017776,44.6947779366176,170.225591523177,20.0810065193391,PASS
