L_fuse,Arw,Art,bw,SM_0,SM_dry,Max_Speed,ROC_Stall,Stall_Speed,Endurance_min,W_total,Result
6.56008792563388,2.20205201684967,2.16202015290503,8.71014878776829,-0.00734380113952621+0i,-0.0968733271781632+0i,115.945945945946,43.2252650401757+0i,19.2155669641737,172.453685996318+0i,22.6778643901343,FAIL
5.35522889051677,2.0053242421426,7.00104953213906,1.9847736590532,0.478059150035401+0i,0.36301818911684+0i,207.027027027027,36.2004223540163+0i,71.663902407772,43.2473045101112+0i,17.9850004294613,FAIL
8.18296059194446,8.23674949784215,4.79340973209024,2.78843345090911,1.00933446824875-0.0123706495345536i,0.657883199022681-0.0180778501110008i,246.486486486486,45.5706406554657-0.677159750478323i,104.542309369806,72.2036012007638-2.52762145038709i,18.3916656501336,FAIL
6.57510166618015,10.5509224066451,1.9878020796529,8.2556659458461,-0.0269239384367529+0i,-0.181929115597098+0i,168.648648648649,48.6117017082221+0i,42.3238724001208,221.537876203042+0i,20.62798280243,FAIL
2.93059103761715,9.00146053062067,6.81766541402066,3.30011183132293,0.220781773064927+0i,0.265023673179914+0i,232.162162162162,50.407606771439+0i,90.8335017400515,96.3385842779493+0i,17.7954355054172,FAIL
5.86132292521189,6.49661272516103,6.52039224584293,3.20560265451331,0.556230332003651+0i,0.397886278881117+0i,212.432432432432,47.7882413590783+0i,80.6080218632383,83.4941298374294+0i,18.3215031216915,FAIL
8.00770045885423,4.84040763884444,1.68363211416458,6.99901458373648,-0.0358513576673133+0i,-0.19837275234185+0i,154.324324324324,47.0750070879051+0i,33.8420253628721,170.004942112196+0i,20.6622078750504,FAIL
3.32614599737871,9.23085493655774,9.44752861596713,8.02224622238219,0.0415787316823702+0i,-0.0267785005738348+0i,171.621621621622,49.1881648578481+0i,40.580069747132,234.793893674301+0i,20.4666989325499,FAIL
5.87898595405869,11.2885230064661,7.67195097963786,5.88022483440114,0.339389746666391+0i,0.154752386415717+0i,193.243243243243,50.1763794757147+0i,59.7332617211846,169.968955044413+0i,19.4829795814773,FAIL
6.20323290372787,11.2649219789909,1.40239443643726,2.64877186108512,0.278815209208489+0i,0.157602275380392+0i,209.459459459459,39.6290300100739+0i,126.902832377595,61.2552631713134+0i,17.8803380227741,FAIL
1.97925822075212,6.62516242302725,8.61832179772276,8.07636880181532,-0.0108149361272005+0i,-0.0433231028002834+0i,157.837837837838,48.7009703150474+0i,34.2247067578442,229.92514211916+0i,20.5583095261167,FAIL
6.61444734977666,12.3964756553789,8.79548062063093,2.05646317490568,2.21038729611097-0.00391366944571621i,1.97507344008002-0.00583738780353584i,229.189189189189,28.4545802307845-0.110455529693554i,171.075922156202,47.5960955831687-0.0589905890678162i,17.7989177237475,FAIL
2.59402207556983,9.68295579343619,1.05411411450409,8.23613764127389,-0.044715474758239+0i,-0.0572813929971817+0i,168.378378378378,50.6540727999247+0i,39.8580903704278,238.628018785086+0i,19.8401244352092,FAIL
7.38547451596988,4.81508491442323,9.75170123702288,6.8693139941702,0.108834595172317+0i,-0.0818412075620084+0i,155.135135135135,46.1456785047235+0i,34.7422176703792,168.768351555536+0i,21.0867686935277,FAIL
5.03760342280519,10.2644458690902,4.86637900469443,3.46698119808139,0.534981731627207+0i,0.449509355965376+0i,222.162162162162,48.9205930395022+0i,93.2225259004999,95.0910261611049+0i,18.1418415870646,FAIL
4.19663602387211,7.95184806839394,6.68099470447948,3.5540367180385,0.36102363134646+0i,0.303482188412498+0i,220.27027027027,50.0457659812158+0i,80.0798914284909,100.567903817464+0i,18.1591230874204,FAIL
1.16569998096429,8.78128882126456,6.11855893659475,2.23755282092724,-0.241649656304701+0i,-2.97307827482329e-05+0i,236.486486486486,44.319524399865+0i,129.456991389744,62.7685256951513+0i,17.0337992449505,FAIL
9.60270785567222,10.4341810077817,1.51024954569406,10.1303625828248,-0.197190419970979+0i,-0.425364755814528+0i,150,45.5646570041072+0i,35.5473531680612,242.79739728854+0i,22.1553352037225,FAIL
7.21512848576751,3.98788595228857,5.60860043624834,10.057953678108,-0.0201759142635264+0i,-0.146822400101129+0i,124.054054054054,42.5376743690894+0i,22.7863588210527,210.91866525904+0i,23.4800258512817,FAIL
9.73510800170641,9.89265735075541,1.44861783457483,6.18860368775698,-0.125829532419602+0i,-0.443678407573247+0i,176.216216216216,48.3598223287039+0i,53.8997845593863,155.191767903466+0i,20.0501953985493,FAIL
6.19100778808297,9.51968572625944,8.46150171857111,7.3672921204345,0.169914240872155+0i,-0.0170085985150521+0i,173.243243243243,48.6102141452492+0i,44.9179696702413,205.444956939262+0i,20.5071627792065,FAIL
4.57456838390863,5.5429959859365,1.50903938915639,5.10789810735578,0.0209041754929932+0i,-0.0573495738614199+0i,187.027027027027,50.4870667990249+0i,47.4892522637291,141.335924852468+0i,18.9235548639509,FAIL
2.86271024075593,10.2497497290305,2.60138917725673,4.9323627993226,0.027199822338732+0i,0.0434567986189966+0i,212.972972972973,52.5076620396349+0i,65.9083809745416,149.620695911234+0i,18.3801997476937,FAIL
3.37555902617679,1.61633671361475,6.2501825398092,3.591653215792,0.0859494622831742+0i,0.0114227636174781+0i,170.540540540541,42.9414318228623+0i,36.4478389337166,83.7670587576595+0i,18.9004740997811,FAIL
6.95078074510747,1.81136109794259,2.4588837370976,6.28753984924305,0.0331133629415404+0i,-0.0738170426482829+0i,131.351351351351,44.1457896668329+0i,23.3074826275873,129.543854989584+0i,21.1358334094675,FAIL
6.49167004038345,7.37793444098925,1.63045355074978,2.37404427477684,0.362683026939129+0i,0.213066544703584+0i,219.459459459459,41.6892064219186+0i,114.624643584799,55.3138326757152+0i,17.8924992180087,FAIL
8.13968424872461,4.64105315992411,2.75039241438123,3.16653871439811,0.365731372867586+0i,0.126606365930623+0i,196.756756756757,45.6275217619346+0i,69.6221162317368,74.3679884213899+0i,18.6689406565334,FAIL
2.65570483302066,10.024778698865,5.70681110127944,8.41828926960524,-0.000289415936970572+0i,-0.0356794097094315+0i,171.891891891892,49.647324817367+0i,40.1854793659313,247.595504479655+0i,20.350888569853,FAIL
4.81242008259301,10.2429575586017,9.43020824179339,5.8918284499704,0.249002395202435+0i,0.120950652518245+0i,194.054054054054,50.5896068574257+0i,56.6787523867971,175.017379832224+0i,19.4083024369086,FAIL
4.28028877910471,6.01889834595145,4.50542313984854,7.46736783055756,0.0355492362299012+0i,-0.0545906079520456+0i,161.621621621622,48.4875853151781+0i,35.1744403956704,200.595786421711+0i,20.4335887344269,FAIL
9.71322304251511,9.65874706966741,6.33876313461786,10.3036031396902,-0.00119585935386812+0i,-0.272232759139962+0i,145.675675675676,44.2033914363917+0i,34.1582669110009,246.430150620219+0i,22.862371716211,FAIL
5.99038274530326,9.71111678505616,3.42586726372683,9.15327197010844,0.0143898588651142+0i,-0.125298492565966+0i,159.72972972973,47.4870479074689+0i,37.1693983542724,242.392857434999+0i,21.2484273970171,FAIL
6.48864895010267,6.87930659108376,4.95491716723387,3.19786754774365,0.583141158372949+0i,0.391949713034877+0i,210.540540540541,47.2843753559348+0i,83.2515946877653,81.3466628662385+0i,18.3668032948597,FAIL
8.85346686735826,2.42291121064064,7.84963692476147,1.54253971667298,1.28812089408801+0i,0.998492132186488+0i,195.675675675676,26.9873102365262+0i,102.010106535007,28.7523235440201+0i,18.2177100931107,FAIL
1.69481395779841,2.81642697931916,9.44243689247061,8.42448824328754,0.00235975618463574+0i,-0.0383086259545442+0i,125.675675675676,44.5468497615302+0i,22.181693467912,181.603203069975+0i,22.1029445458793,FAIL
5.92039978642935,10.1846078281657,6.08062034308712,9.61869644563198,0.0461741746037553+0i,-0.105228466241764+0i,157.567567567568,46.7422879574537+0i,36.5812513915691,256.029770236663+0i,21.6709234335272,FAIL
8.59211311629754,10.5709470432063,2.78905029032393,7.32087741778482,0.0563832909937625+0i,-0.211325084231178+0i,171.351351351351,48.2010556037294+0i,47.6659359192475,189.566462034112+0i,20.5352879253676,FAIL
1.66151581046058,11.2552008460686,7.27364045204114,3.31099247453903,-0.0639335165752093+0i,0.100118673520391+0i,237.027027027027,50.815182808827+0i,100.489594402444,99.0157618799353+0i,17.5338585521404,FAIL
6.67212035493843,1.60835653596245,8.27695871182653,1.65035294272149,0.73148337489769+0i,0.575356961011985+0i,200,27.9609176372864+0i,77.3789223557685,32.4799440251445+0i,18.0754394111132,FAIL
8.61506900365327,3.16248355521363,7.41310835430896,4.84686703580347,0.22702124711627+0i,0.0138536758640166+0i,163.243243243243,45.200136523627+0i,39.0346435520721,111.735914347692+0i,20.1774623570901,FAIL
6.12465508852338,11.9069954343056,6.62156075767879,2.06485047885102,1.79560657766688-0.00467627845171973i,1.65477545646798-0.00699602983181717i,232.972972972973,30.9685187325552-0.150012710172545i,166.594904286789,48.2665441798306-0.0909620169438667i,17.716202309948,FAIL
2.8522076581515,2.19180747559052,1.16472721027182,6.35024936999739,0.0159918306978573+0i,-0.0362264986191172+0i,129.459459459459,47.5054190778033+0i,24.6514462344242,135.350041890583+0i,19.9313234421388,FAIL
9.11146036733609,10.4730591094994,4.93162343719437,2.36833894624197,1.6962066755957-0.00298268085976158i,1.13961710961118-0.00437075879869352i,212.432432432432,34.6126444226159-0.0655111590120253i,138.475376697933,51.828367481482-0.0570006457392239i,18.3076011990419,FAIL
4.6613147654766,5.62619547672663,6.79547101220797,6.56961012341578,0.0833055987683521+0i,-0.026330567591241+0i,168.108108108108,48.661021799487+0i,38.3660143963428,177.502294192218+0i,20.1293578903814,FAIL
2.74985119317652,8.19009102085953,3.90783951239827,9.35981169794514,-0.01346163215226+0i,-0.0572317495684944+0i,156.486486486486,48.1551388345258+0i,33.1844647430836,257.33673742619+0i,20.9984531150594,FAIL
7.81345413716503,9.67264817326714,5.86557267163937,6.35203026784122,0.271397550280004+0i,0.00383968863579565+0i,179.189189189189,48.7639764371001+0i,51.9807117732299,170.62512433983+0i,20.0926095311084,FAIL
1.70488586198701,5.198000777475,7.24275408494393,3.97220676823977,-0.0105324408330889+0i,-0.00537025564718729+0i,205.405405405405,51.2667879529266+0i,57.9094546885661,116.508236711836+0i,18.1467342305278,FAIL
2.29046499135046,8.17707947119244,5.92950557241535,2.3853673343074,0.133970751822117+0i,0.276387826034621+0i,244.864864864865,46.1972160969248+0i,118.076217666257,65.0366883268947+0i,17.2945535994772,FAIL
7.20365056714079,4.82272496004894,9.2336780271522,8.51558952590804,0.029901872329668+0i,-0.133847836734831+0i,140.810810810811,44.4722463883532+0i,28.8063121404131,198.88687997175+0i,22.2425431674237,FAIL
5.84025530286075,5.82466247980365,8.24858511633408,3.01923705324497,0.597178656498011+0i,0.435744046391223+0i,212.702702702703,47.0808110364298+0i,80.9688387325598,77.6320064384909+0i,18.2907559946192,FAIL
7.68255232722536,4.54134771601553,3.19662517431358,3.86233997835555,0.271319103047839+0i,0.0636469255095864+0i,188.918918918919,47.2428615562879+0i,56.9475160189207,94.5217152267452+0i,18.9905694694506,FAIL
4.29605931277481,11.2900063259207,8.64075814675193,6.10566846530502,0.211096760754656+0i,0.114581733855033+0i,196.216216216216,50.9582871486259+0i,57.3508444368261,185.087798253007+0i,19.3608339298939,FAIL
1.95999967562508,7.97300535875937,6.04949158240226,1.57709193429746,0.0870043779332105+0i,0.389194685225702+0i,249.459459459459,30.5809649085572+0i,174.391186833514,37.8162726975108+0i,16.912710148226,FAIL
5.66116210109383,4.31939640205871,5.21237297698605,3.47383638052257,0.317080875482897+0i,0.179847485784483+0i,200,47.6770389724205+0i,61.0370288248267,88.8407287503897+0i,18.5547283128552,FAIL
9.07416541923179,3.59147722057761,6.94347226559516,3.46290273003379,0.4937687216107+0i,0.219323938025049+0i,184.054054054054,44.7139349392525+0i,56.849257190175,79.3974819072116+0i,19.2366406499602,FAIL
6.93992577621289,4.42836318574508,4.86994351855906,10.3735746144017,-0.0253529021586857+0i,-0.148207103189087+0i,125.405405405405,42.8509542094371+0i,23.2427944632624,221.979685645244+0i,23.402513042692,FAIL
1.88423202480101,9.87181517974189,9.73079378010937,2.55276254811253,0.0390115060986966+0i,0.230714251395389+0i,245.405405405405,46.9876370263955+0i,121.243586186275,72.4143754219914+0i,17.2987030901709,FAIL
7.23253594641052,8.31722275160514,3.98097772643913,7.23390226391208,0.0978313730015022+0i,-0.100598417942143+0i,168.918918918919,48.3133182438175+0i,42.7525792051722,191.086233202218+0i,20.5004670388635,FAIL
6.66027072840257,3.98967350397427,7.05383916921435,3.99557666328641,0.311787684638622+0i,0.132417841313914+0i,186.216216216216,47.2306984141043+0i,51.7705372160993,99.9782140253339+0i,19.1187324894478,FAIL
9.35264027064742,9.20494361354534,5.27674660794808,5.20036461287761,0.428026996308586+0i,0.0514580851258981+0i,182.432432432432,48.0832948522289+0i,61.3786136015613,131.783859190525+0i,19.7311673153193,FAIL
7.88243701704275,4.73058582896456,9.50357485524695,5.92161981899777,0.182899519997511+0i,-0.0354209328699632+0i,163.783783783784,46.7083236320645+0i,39.4070490013023,146.620533271382+0i,20.5204139787022,FAIL
7.11696177621176,4.95497861428661,4.4654144417305,6.22329839808163,0.106563573207191+0i,-0.0663675718238295+0i,163.783783783784,47.5539610813677+0i,38.1721267019731,156.433867990659+0i,20.3031934923585,FAIL
2.37627311888838,7.09398135219911,4.94166692856246,8.22058067824797,-0.0082093976468457+0i,-0.045658787090291+0i,161.351351351351,49.0557402246522+0i,34.6970736689419,231.895747539103+0i,20.4443270496145,FAIL
9.63876630010734,6.25999860171872,9.72461781304424,6.0012870479849,0.264396162537334+0i,-0.0567669867765224+0i,167.027027027027,46.7842132663683+0i,44.848419251809,148.917979303862+0i,20.6291350262421,FAIL
2.91427525587694,6.99951298470443,1.43134678398763,8.19056518795239,-0.022584669854471+0i,-0.0605398303566618+0i,160.27027027027,49.6631458921676+0i,34.3472004557938,231.032484817084+0i,20.1564841925058,FAIL
1.05203133765621,7.60506610305072,3.23498633595567,5.45933779063354,-0.0889965130558431+0i,-0.0547163038282195+0i,190.540540540541,52.7516686922831+0i,51.4355596086554,163.109180373478+0i,18.4831527432835,FAIL
8.31535297335429,10.6293948881728,9.73531621743885,6.42354549660428,0.37986377705985+0i,0.0484663172552959+0i,178.108108108108,48.3535445640043+0i,54.1259340889379,173.609012759991+0i,20.2732814693644,FAIL
3.42771260002974,1.54123793000712,5.50695661910784,3.7203017644938,0.0778276266841295+0i,0.00325292124530574+0i,166.216216216216,42.7613095766594+0i,34.4593379640554,85.8789220509325+0i,19.0095869725017,FAIL
4.91495736315625,1.53230466727661,6.47660918330207,3.96406392884428,0.123904127219277+0i,0.0241081180155358+0i,159.189189189189,41.8886517544717+0i,32.6762360258614,87.0359031439603+0i,19.5196667075247,FAIL
9.17807538705066,10.8373686890079,4.85656897532986,3.46388159044967,1.00586043076775-0.00513713915891966i,0.526450541484142-0.0074141982441596i,210.540540540541,45.5002372881412-0.110861547729411i,97.5573973909466,85.3834864331795-0.409120732365943i,18.7842912163226,FAIL
5.84792983281384,8.93408189133719,7.50746382627539,4.84390856995208,0.383742533687821+0i,0.20798046436901+0i,199.189189189189,50.0997271603726+0i,63.7871029504855,136.592786731896+0i,19.0493374587532,FAIL
7.0231364352687,3.54327154817962,3.37219027982975,7.04055007523442,0.0320778036533081+0i,-0.10445648213765+0i,144.864864864865,45.7461144849873+0i,29.0503896449015,163.326671951044+0i,21.0467403948935,FAIL
6.99805464252335,7.36728675108221,4.52831384675699,9.73096851771962,-0.00267076997201732+0i,-0.161009938325389+0i,145.405405405405,45.3826462582874+0i,31.1083848310803,238.269110394419+0i,22.1733677947603,FAIL
3.45934722071551,2.33275091417798,2.4488905308824,1.7971802959679,0.196441927362985+0i,0.165601156348426+0i,223.513513513514,36.7961343288014+0i,83.9846319426536,41.0116026819605+0i,17.409518068887,FAIL
7.86155307843958,8.64009920386856,1.55950026465894,2.55543632832942,0.357603033654353-0.0124606615790501i,0.0726654223776277-0.0183564968841285i,243.243243243243,43.6876570088557-0.733769220179712i,116.067632689691,63.0489400191426-1.73172321727787i,18.151220280834,FAIL
8.10539540832223,6.05710453743126,4.30924226525302,8.44006548761012,0.0166954954868737+0i,-0.171000743665789+0i,147.837837837838,45.7323881833037+0i,32.1756970357572,203.286027287509+0i,21.7047438934545,FAIL
8.20448050141523,5.83741269320103,4.45880299621982,3.64382562280076,0.48055375271513+0i,0.206435522133924+0i,195.135135135135,47.0823651020421+0i,68.284059293115,89.1984005614718+0i,18.9062592268859,FAIL
3.97121571974511,7.02258326902347,9.40912410747763,4.65652862521493,0.204654288895737+0i,0.122193492395727+0i,201.351351351351,50.7466147854341+0i,58.447681708336,135.575452180517+0i,18.8033145118867,FAIL
9.60855604917632,5.40258592029494,5.54293421742525,3.60675724887251,0.577475854001194+0i,0.224642609121329+0i,188.648648648649,45.9019334957668+0i,66.8347461764736,84.5906640711076+0i,19.1738322876073,FAIL
7.80252432348129,10.1223739204625,1.7001609471173,9.85889240573468,-0.109839185160746+0i,-0.28471406241177+0i,153.513513513514,46.4741497960288+0i,35.6373465680925,246.718701255042+0i,21.7398615009159,FAIL
8.16200617836088,7.79811258616994,1.62653148274048,7.32243840559299,-0.0678887183457335+0i,-0.265861424912383+0i,165.135135135135,48.1237481695858+0i,40.9288788882126,187.153000397112+0i,20.5330670271557,FAIL
2.58967035976548,3.32985505212169,4.96788342564582,3.36000314408759,0.0700543259363781+0i,0.0333083339407193+0i,203.243243243243,48.3911238125792+0i,54.7190275233711,90.2815243711304+0i,18.096848608333,FAIL
8.37923300304473,9.92508215846045,5.15586718643124,9.76956506749556,0.0240660815580824+0i,-0.206209105035839+0i,151.891891891892,45.5563119891509+0i,35.9584192101075,243.778319397256+0i,22.1661212963134,FAIL
7.8553010737064,7.4159997296165,2.91533429603254,6.51657435572223,0.0774566757535794+0i,-0.135562652145049+0i,171.351351351351,48.4350792555616+0i,44.4827324538587,168.538911234723+0i,20.198731335577,FAIL
2.05602557533222,11.8748194764978,7.85815563264063,5.3524624496835,0.00305240988414585+0i,0.0484205309793805+0i,211.891891891892,52.7238472391733+0i,65.6682585059816,170.859742066508+0i,18.5465619515016,FAIL
5.63773812061066,4.41169260076008,1.03246596236493,8.877280933646,-0.0412849824168329+0i,-0.127656833913007+0i,137.567567567568,46.6844932272175+0i,25.8880727251708,214.358506523615+0i,21.3415666892074,FAIL
8.21192610736086,9.34885201552508,1.29939637868888,7.30581029259198,-0.122132942317704+0i,-0.330876657454837+0i,170,48.5866484735225+0i,44.7474427615618,189.903091602692+0i,20.3791991238753,FAIL
6.08333678346396,1.44869476571942,9.92690770129303,9.90292243460032,-0.00330962033109478+0i,-0.0739044639445737+0i,95.6756756756757,36.3709414254336+0i,14.840486814359,147.740032198888+0i,26.5777573874435,FAIL
7.76444359239427,9.23512907698026,5.63127472277903,1.813731035629,2.02319840079897-0.00289091975129742i,1.6510797942721-0.00429629578372166i,218.378378378378,24.397821046297-0.0838973396701321i,167.891425931992,38.0471922532923-0.0345665060859024i,17.8991335528486,FAIL
7.81588581791839,3.99118498432851,5.35174665155917,3.82713146596887,0.354287974703219+0i,0.136110528474881+0i,185.405405405405,46.5111811506205+0i,54.0991709677964,92.4139000903825+0i,19.1468924890881,FAIL
1.11868938048038,8.58351173045359,4.57932697711684,5.295241187426,-0.100731906686101+0i,-0.0527308695246078+0i,197.027027027027,52.8984547434911+0i,56.2326837271705,161.675998804612+0i,18.4143453169372,FAIL
2.84084774669292,10.1290585994618,7.38470182836797,2.18307582892939,0.423515276150138+0i,0.613767904633687+0i,248.378378378378,41.643977314473+0i,143.511178339385,57.7983541688012+0i,17.2747668014887,FAIL
8.83689002842479,5.98863140967148,1.30010808293322,4.99799042937002,-0.0451267437181154+0i,-0.277455876271287+0i,179.189189189189,48.3140376822556+0i,51.2180647477886,124.394290239629+0i,19.5066081620833,FAIL
9.16123202673381,7.11501394626323,6.46697648497979,7.88949246630584,0.0881791006135528+0i,-0.171585701882953+0i,155.135135135135,46.0792965100063+0i,37.1400487655306,194.396083750574+0i,21.5119356074675,FAIL
4.5213484184869,4.62015440791232,9.90087297437176,9.55489110341796,0.00268458612238548+0i,-0.0914363329425966+0i,133.783783783784,44.1309305355293+0i,25.3794500853006,221.968802715012+0i,22.6898478074065,FAIL
2.04938512968767,11.2151692389033,6.70605065111801,10.0309375948599,-0.0304819931318505+0i,-0.0498315074293457+0i,161.621621621622,48.1766663872348+0i,36.3766998624172,286.602801478719+0i,21.1639142489339,FAIL
4.89073700137314,6.15490681519998,9.00148928863022,9.46078098032777,0.0131034517386399+0i,-0.0973236758910259+0i,143.513513513514,45.3070497576412+0i,29.241998185296,235.690226392937+0i,22.1676043078079,FAIL
5.46526441105195,4.85780667047498,4.06035639069371,5.94962555884173,0.0884829101303824+0i,-0.034481642759683+0i,169.189189189189,48.5714924383612+0i,39.0841531249119,155.614534966224+0i,19.8432419443688,FAIL
2.33806258829047,1.81079855853807,9.01039610859048,2.2846158476007,0.0934426463328099+0i,0.0505128736984599+0i,207.297297297297,40.0842279435162+0i,58.8242277581697,54.7608831581234+0i,17.7803732253905,FAIL
2.6850882059168,8.74144680612252,3.79313201153708,9.23757395645502,-0.015354151721183+0i,-0.0549342016973719+0i,159.72972972973,48.5641326338258+0i,34.6038154277727,257.81513159663+0i,20.8378393488409,FAIL
7.54090954298951,2.00704126830382,7.63768796270802,7.74898634471587,0.0267677777267295+0i,-0.0912409749780311+0i,119.72972972973,41.5988343850553+0i,20.8058935568681,146.713507303916+0i,23.0875796838393,FAIL
9.13921673192714,11.5219259730079,3.8495979931926,5.69858498938269,0.335766478920622+0i,-0.0375657520735437+0i,181.891891891892,48.3821073931447+0i,62.7658599443042,145.444448269723+0i,19.7937517803279,FAIL
2.23823242015021,2.43505280203402,5.85237004097175,2.7332329983439,0.0605314121175297+0i,0.0271545236453416+0i,206.486486486486,45.1098700379606+0i,57.1120949620803,69.9036530454698+0i,17.8391141239047,FAIL
4.03975030231064,5.26747718450344,5.51856568778587,7.57076233916678,0.0314009956361909+0i,-0.0544664130751037+0i,155.945945945946,47.8057958146602+0i,32.6371036032678,198.837905194258+0i,20.661980967767,FAIL
1.16353696367969,9.53764995689151,7.49422479077662,3.72355839140198,-0.152828382528354+0i,-0.0323774810032261+0i,220.810810810811,52.1774296726497+0i,82.6140128497277,113.822470229168+0i,17.6870159657102,FAIL
9.52187268026626,2.67750089252616,2.21200952073941,2.84821579137044,0.307201410983644+0i,0.0676687837987835+0i,184.864864864865,41.4444187122636+0i,59.1279384703549,60.5189148382945+0i,18.8831222321714,FAIL
9.39862628875343,3.14156445685796,2.06154416087203,4.78869388528394,0.0751257326179654+0i,-0.126772947721092+0i,163.243243243243,45.5114801170541+0i,39.117405329924,108.716344186733+0i,19.9113373915367,FAIL
8.4868963947817,11.9069349855836,8.50924977972488,2.25527574219253,2.37155350941254-0.00302802726550164i,1.82619238202293-0.00445689551446866i,216.756756756757,30.8179217115032-0.0675014314854467i,154.494822205407,50.4786863384011-0.0439425327373522i,18.1760432255054,FAIL
6.49513593136439,3.62377512447317,6.29615851348856,9.82501747314278,-0.010538789448118+0i,-0.123882449575882+0i,122.972972972973,42.550030619952+0i,22.2065357074078,204.979505689643+0i,23.4174295500646,FAIL
4.63254523928309,11.7187475060932,7.65828881966717,2.09460089176657,1.28672167565844-0.0146087700480307i,1.34620388817205-0.0220311928675152i,262.702702702703,38.4756065340268-1.03622955531051i,161.94579594629,54.7070495610826-0.9949581396253i,17.5038225535774,FAIL
2.29340838042638,10.93112638201,3.90188962803523,8.36593393433523,-0.0255865287571984+0i,-0.0388806547819903+0i,175.675675675676,50.32800276463+0i,41.9436647548215,248.137473294966+0i,20.0802385035009,FAIL
8.92533474903422,6.95766221752239,5.23688686765692,7.66389119845064,0.0807714699181167+0i,-0.165023058102745+0i,157.027027027027,46.4801858171909+0i,37.5992090372511,189.578642175159+0i,21.274771895716,FAIL
3.65412562818981,8.60420031701919,9.15755025776249,8.72593598956541,0.0310110277860254+0i,-0.0503106311599914+0i,162.162162162162,48.0015525929739+0i,36.5097995403673,245.237730567+0i,21.028321282101,FAIL
7.46328249137337,9.033800992558,6.39933412207222,7.29990782931414,0.168215956565058+0i,-0.0626765869518506+0i,169.72972972973,48.0781043671096+0i,44.3087145460897,195.127462587155+0i,20.6449915595465,FAIL
4.40195711249491,8.16986078705612,1.6636207787334,3.38350712495156,0.125168374239986+0i,0.0976935011651668+0i,222.972972972973,49.7589452010385+0i,84.7983608471164,92.8858631215365+0i,17.9624934713105,FAIL
3.81679087628113,11.0687999124897,2.82762827805478,3.80445539259246,0.204607253934645+0i,0.217348196610009+0i,226.486486486486,50.7994925916406+0i,87.921746410448,109.467672775431+0i,18.0197699322863,FAIL
8.48611412368901,6.25022179957669,9.54339704281225,6.81191976443156,0.165112195320512+0i,-0.0892508098932536+0i,161.621621621622,46.7226318523687+0i,39.7927727043825,171.526757743654+0i,20.956762663087,FAIL
5.9036125027683,8.78645767627967,4.05907583227859,10.3538483952967,-0.00882921686669091+0i,-0.138121754795867+0i,147.837837837838,45.770671915412+0i,31.9065670407427,261.364250989132+0i,22.1422685711546,FAIL
4.65906584523163,11.9226515079451,8.1484302702671,10.0357982237811,0.0463695467104025+0i,-0.0683098518508413+0i,161.081081081081,47.0386860720584+0i,37.9195719050386,279.57170062691+0i,21.6535953859771,FAIL
5.49914723984899,2.61943072221958,6.04503810006667,7.26117753292314,0.0349919208701421+0i,-0.0675732647105049+0i,134.054054054054,44.5780012286321+0i,24.5524239933972,158.938699051834+0i,21.6305776807871,FAIL
