L_fuse,x_wle,Arw,Art,bw,SM_0,SM_dry,Max_Speed,ROC_Stall,Stall_Speed,Endurance_min,W_total,Result
3.69884563224477,1.33679667874935,6.44872828929571,3.73420726232342,6.20397604775324,0.27963503257692,0.212171120069561,179.459459459459,54.9947399258814,41.2251748332286,65.6777991218294,18.0827022973755,FAIL
3.96389323374879,1.0291350645769,6.62491491668347,3.42669771385254,6.93996282226786,0.0409736319688571,-0.018512876183322,171.081081081081,53.9460128121241,37.78236249276,69.25784371026,18.5005388407828,FAIL
4.77865543363775,0.919137596891556,6.0617960754203,4.88201847935338,4.71699653591086,0.0935779295040108,0.0165014553724795,194.324324324324,54.7908827571899,51.7869275804704,46.6135051826435,17.5485912497045,FAIL
4.46747482874008,0.860610821250537,6.25397242727441,3.90750807776431,4.52428533601959,0.010943807282822,-0.0477188104328279,198.918918918919,55.1930403787438,54.5189898927594,44.8189040957037,17.3425033690387,FAIL
5.47231491559079,1.48895261586135,6.5042525299136,4.00061735440645,5.05066581433306,0.601153401615166,0.476600985970734,190.27027027027,54.7330610206383,50.4076275620311,51.082400008112,17.7649734363686,FAIL
4.04883648276333,0.906100302357189,7.89103099709315,4.56283170644208,4.98634447825466,0.0375276127274322,-0.00889282209269437,200.810810810811,55.8756762391525,55.7008112572553,51.4893039851498,17.4271360647094,FAIL
5.18489750470133,0.932955964457227,7.11946431643215,4.21313456925115,6.95444609218586,0.00929303742233856,-0.0790944058600137,171.081081081081,53.2729240791848,39.3163649694863,67.6235349998353,18.7196042143199,FAIL
3.87574773551747,0.874901669034448,7.8221973819109,3.67198350592146,6.1583831984011,-0.0534661335007608,-0.0982638670685299,185.945945945946,55.2119746046237,45.5911467160052,62.8262778863121,17.965439778882,FAIL
4.07076049651072,0.899088663598249,8.84777094023143,4.31609989164586,5.80367207894138,-0.00196881029555296,-0.0505815159097701,193.513513513514,55.6314600492703,51.1829106921432,60.303921168371,17.778454098503,FAIL
4.27903722017803,0.896734086243307,9.51355774515496,4.96035643370506,4.79164491967035,0.0733402641419435,0.0279316620990152,207.837837837838,56.0429638756924,63.4142110106066,49.8692646780805,17.3010179783243,FAIL
5.49414450099109,1.42941258691936,7.48261737715833,3.48239465765666,5.97648290081028,0.470021892547585,0.34797651870614,183.243243243243,54.5180472110103,46.1885186670294,61.036513831691,18.1542397457282,FAIL
5.0445066613512,0.777420732951398,7.09348635848823,4.02995211322428,5.98960360732224,-0.0880813213771231,-0.16469087953771,181.891891891892,54.3089733332653,44.8667918000605,58.7274045208237,18.1492478855803,FAIL
5.43426393661476,0.869876731586067,6.64837209207688,3.80693524639122,6.89054946661566,-0.0375089187322925,-0.127101091904516,169.189189189189,53.0276881795396,38.3750072566146,65.7321571456367,18.7482832879582,FAIL
