L_fuse,x_wle,Arw,Art,bw,SM_0,SM_dry,Max_Speed,ROC_Stall,Stall_Speed,Endurance_min,W_total,Result
4.19348672608048,1.0109730059135,8.49135622204495,3.85364931963369,5.53261853580157,0.129499711945533,0.0533053243606347,195.405405405405,51.1655869431416,54.4297666249767,161.236168159979,19.0383590437919,PASS
3.75137859908334,0.973476803426069,8.26931650791578,4.05055582434492,6.69458147539942,0.030629032830806,-0.0345783135069014,181.621621621622,50.534041764215,45.0526625291026,193.588057681898,19.6105758331157,FAIL
3.56609062905924,1.17918942570862,8.58359941283155,4.24871001547152,5.79562665565996,0.267910064453133,0.199778911994529,194.054054054054,51.5051801636057,52.3012704619583,176.033083645341,19.0821810519252,FAIL
4.15976857507471,1.14345448220917,7.12903721052853,4.07916639087636,5.96204610698451,0.203677886058621,0.111507189998484,184.594594594595,50.5846382245332,46.6823283963762,172.452887252749,19.3703278738969,FAIL
5.83872158982433,1.02467672827543,6.1743905214166,3.59470462409938,5.51094980683975,0.150949175945224,0.00893581569159718,181.351351351351,49.5104326573018,47.1094447968933,148.623791071116,19.4601849036859,FAIL
4.71902972530641,1.0093706073266,8.72146418273175,3.75830802534564,5.41951328578604,0.162529876764305,0.0649887146711967,195.945945945946,50.9494119446879,56.3316971778169,155.953838847542,19.0506156442999,FAIL
5.82948678944116,1.19254706054929,8.4192939479868,3.78361089400705,6.87665502781171,0.259423270657289,0.100481314147339,175.945945945946,49.4377103636227,44.7361574734881,191.749532776981,20.0386442308421,FAIL
5.90993735376819,0.985448679590521,7.03182102862078,3.7735807268408,6.0485463499083,0.109411684605026,-0.0357959425695278,178.918918918919,49.4921059955051,46.0920678970456,164.297080716331,19.7041986499006,FAIL
4.23043679573381,0.973653898503067,8.25411178832616,3.57870414800953,6.63425947418929,0.0392253500005292,-0.0409445192994126,181.351351351351,50.3915866426607,45.445376155392,189.575554628822,19.6320720486111,FAIL
4.09376442431598,1.12453042882305,7.094354910125,4.22503501810973,6.60656953381378,0.152008314440456,0.0611969105824219,176.756756756757,50.063486421519,42.4178088806573,189.057121127254,19.7336647314898,PASS
5.70749649480928,1.04603525137061,9.69168659285332,4.27884086111987,5.71344987007022,0.270485227628817,0.11605831944991,192.432432432432,50.3926985301559,56.7495856694202,162.080820846462,19.3372648290458,FAIL
4.2934849786371,1.09099265683987,6.71912261671349,3.48412017790717,5.50125439578172,0.169654018947284,0.080464414565786,188.108108108108,50.6752223422324,48.826247404827,157.133676235324,19.1421078781247,PASS
4.45000728853769,1.10946388486005,9.34233281645922,4.29143628714253,6.62974777347408,0.203732110023109,0.101605091063365,184.864864864865,50.5281367417192,48.3800653596406,194.207989248685,19.6310601167294,FAIL
5.64648654457064,1.18522050270337,8.17034441488503,4.17130827933382,6.16603436068863,0.312612851815535,0.156737377565146,182.972972972973,49.9434755838985,48.6770490326171,173.771196346246,19.6558656366242,FAIL
5.43380112216593,1.17185196644503,9.10661285155401,3.68767797611742,5.88194195366193,0.343398493111593,0.19742238880213,189.72972972973,50.4963861064356,53.4978735285887,168.642311649893,19.3833933155738,FAIL
4.31869996221112,0.904520616007525,7.77846943121461,3.87952670038457,6.47046143047643,-0.00699484379921989,-0.0876487225652431,180.810810810811,50.2533081631684,45.2113336538697,182.65712435606,19.612961082146,FAIL
3.67659462949141,0.920461785673643,8.79064367896216,3.73862230431673,6.97930347122127,-0.0278952335790817,-0.084160668775505,180.810810810811,50.483937560582,44.6532230932159,200.82996309857,19.6961474304057,FAIL
5.5120572558472,0.954333654632593,8.54742086487185,4.35032823219346,5.48793526471957,0.150049470682028,0.0150077048446786,191.891891891892,50.3444223951227,55.3648203506936,154.005729600826,19.2540828009523,FAIL
4.21657251160917,1.13584391842445,9.2784382415531,3.65260244020336,6.16234420254586,0.23597525678946,0.146906234950126,190.540540540541,51.0811575245668,51.4497760353394,182.944160399292,19.3132861376506,FAIL
5.00676631401909,0.989482714173285,9.97639786653743,3.79677931101533,5.57807695583963,0.166379941744063,0.0576468241066279,197.027027027027,50.914628335406,58.6378274087083,160.605788597957,19.1171504525511,FAIL
4.90949103340796,0.992928840484198,6.43597934236652,3.65770939337567,5.65737627879515,0.0987829210034905,-0.00808111912448017,183.243243243243,50.0434271702869,46.7382021495783,156.579015971427,19.365631701359,FAIL
4.11774089316805,1.12191208070548,6.50984643905917,3.43506839161841,6.23929187341794,0.143048968294921,0.055521198133718,178.378378378378,50.2365201691819,42.8082448768982,177.431365586835,19.5356056172853,PASS
3.78632678370368,0.948081507823147,8.65983368156893,3.46853923279256,6.69096047126651,-0.000184486253821836,-0.0602241443549068,183.243243243243,50.6943110165714,46.0579138448167,193.272808212486,19.5500592233779,FAIL
5.40049491643574,1.12754452241195,7.01126666287655,3.73849055741633,6.74608076127352,0.166185935651775,0.033795368051545,172.432432432432,49.2790975515926,41.5889396786183,185.408892893556,20.0140258847162,FAIL
3.65355125908062,0.935703383791156,9.26619412034046,3.98614320691642,5.61978703866958,0.0195840904865809,-0.0236363554262129,198.378378378378,51.5415657669137,55.8542940223388,165.808476767412,18.9549930833799,FAIL
5.27962538292561,1.10954744138639,7.20255379368017,3.74922927506515,5.46660577268953,0.246150948576034,0.115877066085506,188.108108108108,50.2584927526406,51.036047576996,153.262155901517,19.2652762992165,FAIL
5.26881200087789,1.12283271067355,8.36603767400335,4.34160661369038,5.31509109776931,0.337260905124291,0.200461438010627,194.324324324324,50.5703834151406,56.3787429091262,151.662889285106,19.1339466715863,FAIL
3.75863382482823,0.930612906478765,9.23852960045824,4.00261569369687,6.28088830158049,0.00280757256978093,-0.051862475473739,190,51.0889428811019,50.3765784173288,183.861903476052,19.3182949768473,FAIL
5.62316726937069,1.03558293038316,7.46927673575328,3.95725265579058,6.53973498717146,0.128791809382781,-0.00971572184389535,175.945945945946,49.4460006034483,44.1589699739582,179.765474451292,19.9045238207297,FAIL
3.86952239469762,1.06502804878828,7.09098570761597,3.55337173974011,6.61301275155072,0.0913373256188155,0.0148114769168801,177.297297297297,50.2583388965146,42.2824846714975,189.140987290493,19.655553790728,FAIL
4.3332224854315,0.923322433601652,6.28175036228191,3.44813062512089,5.8937393540767,0.0128396277616623,-0.0692619047428169,180.810810810811,50.1471355148734,44.364172843213,163.425349947895,19.4016260228799,FAIL
5.42977492881838,1.16539307892597,6.98427482600028,3.58119721822222,6.07689057038589,0.23574489594008,0.0986753905352289,179.72972972973,49.8081252345252,45.6376198154444,168.935331355928,19.6317790631081,FAIL
5.38529480324654,1.08894425426575,9.64130079415455,3.58992078183182,5.21261718503477,0.331868942008275,0.196707023628458,199.189189189189,50.7716412592149,61.5032544320259,148.982496025577,19.0039727305391,FAIL
5.89383370563556,1.15238639348912,8.78219660609847,4.2859248763072,5.16833725323584,0.438351922992536,0.266712206115636,195.405405405405,50.3049569622256,59.4073850409695,145.452527691945,19.1360184794763,FAIL
3.56376058925641,1.0869248986703,8.89739460057453,3.67878217409609,6.89399178645282,0.115867533626977,0.0514361595196809,182.432432432432,50.7659711984988,45.3895874958908,204.51819878823,19.6183878899443,PASS
4.68721236479429,0.905139621794808,8.56189152929362,4.29563754314208,5.67521672041574,0.0459599899099273,-0.046585327817421,192.162162162162,50.7351700792313,53.5237894405486,162.04406499345,19.2114905268672,FAIL
3.51125801071407,1.17093025641136,7.753589397828,4.10440712915679,5.45080947185458,0.253477136476199,0.188701772715409,195.405405405405,51.5127030696329,52.6539272840832,164.062045430938,18.9388200666838,FAIL
3.53635845018783,0.960834227819537,6.76319343264215,4.11050952575553,6.52789243439956,0.0136368287785376,-0.0486034915777829,177.027027027027,50.216822681564,41.7931149056794,185.019687894752,19.6189529827227,FAIL
5.82953576689417,1.07999696725379,7.58806738466396,3.55284604865992,6.40346048270396,0.167666560241966,0.0200559521493443,177.567567567568,49.5485902217187,45.3674927677549,176.101104204086,19.8271375688868,FAIL
4.02825962629632,1.19530207660257,7.38686351772412,4.29216351828362,6.28677107766416,0.231627060200719,0.138883794112771,182.162162162162,50.5172740613557,45.2358740975687,183.668289855453,19.5179124448555,FAIL
4.98512852037798,1.04989753540137,8.9748798970655,4.32804739082021,6.99561430241222,0.138010542442972,0.0184964081197118,178.378378378378,49.8140692066078,45.304087285748,198.830676499071,19.9512455264546,FAIL
