L_fuse,Arw,Art,bw,SM_0,SM_dry,Max_Speed,ROC_Stall,Stall_Speed,Endurance_min,W_total,Result
4.94869923690758,5.59714302802309,7.88965109334102,8.65679911023357,-0.350797126473435+0i,-0.583417041966145+0i,145.405405405405,43.5756066022907+0i,30.7784411528004,192.170209914259+0i,22.6106833652018,FAIL
2.68185344098941,6.78740835367054,5.01027580639809,7.31681709100138,-0.33705088385119+0i,-0.52080496944853+0i,167.297297297297,47.2918671314898+0i,38.2702429063113,169.561442533892+0i,20.5937307305778,FAIL
7.38428347772265,9.70155350180597,3.48422569298721,7.61732409168307,0.183626402224602+0i,0.00769697768404276+0i,168.918918918919,47.0997411372896+0i,44.4692861938382,195.941088184102+0i,21.0841489293841,FAIL
6.89588203576457,3.18872908714094,2.07097913402539,5.98527646783929,-0.203208927214418+0i,-0.423006121814127+0i,151.891891891892,44.4780578125534+0i,32.2689733319287,129.489951229653+0i,20.8541877236839,FAIL
9.63769562664473,5.14424299332746,6.267409758818,3.51430745542023,0.89575292610224+0i,0.655219166688148+0i,188.918918918919,44.6606372781869+0i,67.4675256022374,80.4198458604933+0i,19.4813824386882,FAIL
7.76140353375088,4.20604627005196,5.55361346498628,7.79169050391017,-0.218478349501921+0i,-0.462452778241617+0i,141.081081081081,42.6509969255418+0i,29.6670180703941,163.723685304633+0i,22.646928412847,FAIL
9.01812927282219,11.9522056772599,5.92493976967423,2.74761998545811,2.29478078433405-0.00641176636822976i,2.00111367532254-0.00931206659965786i,215.675675675676,38.8403445102136-0.203356169132639i,128.465714121339,63.8424819254598-0.271783685477279i,18.5828328361589,FAIL
2.34364605003152,4.2325907953611,8.56645530385296,3.78853961074378,-0.201604775697213+0i,-0.356646064921193+0i,201.081081081081,47.8900256609787+0i,55.6036306864775,96.8151380083054+0i,18.6902820755245,FAIL
8.32856343461935,4.07877465597488,9.36337260868505,4.64985389386328,0.326303502854542+0i,0.094295441894729+0i,172.702702702703,44.8522509832685+0i,46.4777775377055,107.61572627769+0i,20.4132324706289,FAIL
2.76935725388087,4.16192243773634,6.54440208531975,5.75959964012456,-0.364014069885603+0i,-0.582423851888805+0i,168.378378378378,46.1345548973046+0i,37.6770728178985,128.47521762056+0i,20.1705199044733,FAIL
4.16493556356697,10.5391149068592,6.26737682037452,6.44751247462026,0.0894707547637168+0i,-0.027869722922195+0i,189.72972972973,49.5685677646293+0i,53.2195386388727,184.283590221767+0i,19.9156565080903,FAIL
9.25474297446829,4.54422920702411,7.81480206199649,8.28356184850646,-0.151526251839276+0i,-0.405158719782079+0i,137.837837837838,41.4764076864962+0i,29.5197098159158,170.235178913898+0i,23.4568857050306,FAIL
4.42401262277821,7.64603804797743,1.68268860606757,1.98555106799946,0.44518151650539+0i,0.539564304087938+0i,236.486486486486,38.3921193478068+0i,137.994200274038,47.1513421591731+0i,17.5032828152466,FAIL
5.77717797708075,9.97083953112212,9.40609615806265,2.66915587626357,1.44387847391867+0i,1.42397707237413+0i,225.135135135135,43.1045986299771+0i,119.339709170772,67.7610629255332+0i,18.1408766915927,FAIL
6.11941294784973,6.56329705164026,1.10711862551117,4.53410379958993,0.02641238214976+0i,-0.095083550771898+0i,194.594594594595,49.3035465372759+0i,58.3697261891892,119.929431549166+0i,19.0242849360231,FAIL
2.45964077373918,10.137129947523,3.80093537840324,6.25679821955591,-0.182370929336545+0i,-0.276253207723332+0i,194.324324324324,50.5886252839045+0i,53.0697414397877,172.253769907412+0i,19.3889996286994,FAIL
2.49083856549803,8.021801355418,3.3667415608613,7.38671188629104,-0.300960921642974+0i,-0.454473149498426+0i,172.972972972973,48.2050237982713+0i,40.8733626892798,171.210132230928+0i,20.2573825076058,FAIL
7.20293052826007,9.6296675210608,5.05487438652248,2.25439240197239,1.80100516167515+0i,1.69033662806375+0i,214.054054054054,34.9738443040086+0i,138.710670271644,50.304455917525+0i,18.1025454307883,FAIL
3.06079271845137,11.4467109765184,2.37140217072301,8.93235279740593,-0.238443161420458+0i,-0.364084984774057+0i,170.27027027027,48.0927012069811+0i,40.9675494164815,223.099505830946+0i,20.8546624609109,FAIL
5.84508191734051,12.3574818828957,1.70357975877865,5.48410442797902,0.217525462666042+0i,0.136805235650876+0i,200.540540540541,50.1400089453585+0i,66.6012661955154,153.420465257562+0i,19.2450301306028,FAIL
1.95987493162526,11.9808788894056,1.04170801720661,8.47419418240352,-0.298091832626013+0i,-0.390731047021145+0i,177.027027027027,44.1335905786652+0i,43.3594240666685,106.038946244954+0i,20.0884916449341,FAIL
8.3557289858809,10.9556417589986,1.75992260959819,5.09804384189007,0.372585665369278+0i,0.194586863099328+0i,192.432432432432,48.449490491582+0i,67.9414488592863,131.685878006412+0i,19.521405884095,FAIL
3.33883362565589,10.2007532824674,4.8827244471719,9.69582834986571,-0.290618034392115+0i,-0.457636913324799+0i,158.918918918919,46.0369284789399+0i,36.4747225751971,234.274296820317+0i,21.8571615240669,FAIL
2.63662325472567,4.30183208174189,2.30985082346245,2.72461702837797,-0.0373027287229745+0i,-0.0947989595228673+0i,223.513513513514,46.8453184779802+0i,76.0044372794418,69.7365368605133+0i,17.7708233145277,FAIL
8.8236298687608,7.77675046102127,5.94874181652699,2.80459318401354,1.53980103939944+0i,1.30770404274157+0i,204.324324324324,42.1766110328946+0i,101.894348936703,64.1368878024398+0i,18.7203496607758,FAIL
8.67728005949704,8.24260644633573,4.15857142803044,6.11924585880348,0.413528727073088+0i,0.209397829406517+0i,175.405405405405,47.1909328659936+0i,50.374764288785,154.075588198735+0i,20.5508348363677,FAIL
4.61627230376748,2.23563360859926,3.15924538198292,2.60987041351649,0.0851357418949517+0i,-0.0704457277110425+0i,199.459459459459,40.9637637630983+0i,58.1856437037224,58.8047910619654+0i,18.3882804546246,FAIL
2.65517009454175,4.03947778231393,4.75540362175933,1.94688987293168,0.131627369797322+0i,0.124535426100494+0i,235.675675675676,41.2877707676343+0i,102.14098799793,47.1492546157701+0i,17.4513822476738,FAIL
9.12444498923753,11.7926590869381,5.41777683221272,5.90327374560017,0.872076976669002+0i,0.652254962089395+0i,184.054054054054,47.5032131688134+0i,62.0640021092753,152.80033299206+0i,20.292045608486,FAIL
4.03947468839239,11.3005923105943,4.32322103008194,2.50082479764409,0.791793508507401+0i,0.934613769002647+0i,239.72972972973,42.7050809664609+0i,133.80544037248,64.8813231527572+0i,17.6638368323273,FAIL
8.02226861489024,5.68712720657379,3.17522157322449,5.13520931029303,0.24585582685361+0i,0.0518431037871678+0i,177.297297297297,47.1060513577457+0i,49.2235461170775,125.824253222965+0i,20.0281726637637,FAIL
1.8680907265155,2.85170621866969,9.47845531697937,10.1052108620682,-1.01175199629366+0i,-1.31893289641405+0i,112.702702702703,20.4069366399983+0i,20.0083836356351,44.8821639294604+0i,25.5553694289646,FAIL
6.17687735570619,2.05757497241871,3.11301922035166,4.67842714099864,-0.217214527564993+0i,-0.458091679760717+0i,155.135135135135,41.8811740450078+0i,32.788140974077,95.1231124861085+0i,20.3868362015063,FAIL
8.39074636178163,1.56943781416711,1.38721421492027,3.02091026516434,0.0261279774673422+0i,-0.179378083778178+0i,170.810810810811,37.5346902221848+0i,43.1843474881492,59.967805068261+0i,19.3310941154019,FAIL
6.84203927460807,9.44894624224537,6.82971366822676,5.5583133578785,0.540177298163634+0i,0.380748945533027+0i,188.918918918919,48.4567463023026+0i,58.4759970902927,149.986711374993+0i,19.9310473875373,FAIL
5.9230800305771,4.65952886168551,7.70223526366741,3.2005951352929,0.51055839495664+0i,0.365858658452714+0i,204.054054054054,46.0593362010039+0i,69.2287066878817,79.1990731232434+0i,18.7829622698576,FAIL
7.18097890028784,3.41862271310997,4.31636136841303,7.13056704656721,-0.27580416419314+0i,-0.522143191603596+0i,141.351351351351,42.8183000784451+0i,28.9098786520745,146.332304273278+0i,22.1595875814857,FAIL
8.02204691636239,2.29238345752364,9.36447373871857,8.48141410747562,-0.667705204830497+0i,-0.964655972403418+0i,116.216216216216,37.1619454700815+0i,21.3486386997376,131.71030029722+0i,25.4953993823036,FAIL
5.38112469162855,6.19444447439011,5.02105374486826,4.25714524814902,0.282783995914274+0i,0.148618827430886+0i,198.108108108108,48.6274778354159+0i,60.5089048087552,112.438091394871+0i,19.0961285892032,FAIL
5.57657789843014,7.01848720589321,8.35864937490036,8.65348275195108,-0.185555246446133+0i,-0.400058803982212+0i,152.162162162162,44.5181862081678+0i,34.2831462210576,206.395229818518+0i,22.3548555656246,FAIL
6.79886317174322,5.56470320926295,8.30422412454229,6.29543029919509,0.070962356197395+0i,-0.145052818063164+0i,165.405405405405,45.9242680629233+0i,40.7061363143983,153.784881678085+0i,21.0378218292857,FAIL
4.15654393219195,11.7290171819988,8.88348530343685,6.4514070860858,0.164160514008789+0i,0.0547230955086404+0i,192.702702702703,49.587202090362+0i,56.1386367861768,188.901329953464+0i,19.9362361919727,FAIL
6.60227577401105,7.85749174984558,2.86968063459726,4.21121697251542,0.431809557197547+0i,0.304608888136738+0i,200.810810810811,48.6386856860812+0i,68.7426722223216,109.961380358394+0i,19.0132473009027,FAIL
5.23831013665832,3.93536976232714,8.5987791342585,3.25287860610344,0.307355888019849+0i,0.151070290978088+0i,201.081081081081,45.8005697098549+0i,62.6980431247419,80.2759332499551+0i,18.8421438248345,FAIL
3.03329602875159,3.27778851862644,3.04897868034898,5.42128815693509,-0.339685306170986+0i,-0.554259591515982+0i,164.594594594595,44.7765700051678+0i,35.2773052821475,110.295556817292+0i,19.8923931940515,FAIL
3.79992057985372,11.5571760631357,4.87186652196626,3.16334688111722,0.556548599341249+0i,0.637504630712077+0i,234.594594594595,47.9706211142017+0i,107.812640722141,87.9894109205922+0i,17.9412809569681,FAIL
9.14392871811904,12.1772321619169,4.94982975813493,2.50007301096539,2.4160478426965-0.00467002019363008i,2.08495126322472-0.00680861239961781i,213.783783783784,34.216446637404-0.129113608819566i,142.047156937136,55.4349456629411-0.112464880259487i,18.4626511205622,FAIL
3.3225822632086,5.89591830723807,6.35406466607753,3.85990573002761,0.0473186611337243+0i,-0.05620168897025+0i,209.459459459459,49.3797266289232+0i,64.2472089251785,105.591063893592+0i,18.5944203182484,FAIL
6.42558780443875,9.22337358477051,2.99572060615516,2.55675885770225,1.0238228521758+0i,0.969710555059229+0i,221.351351351351,41.8330861673079+0i,119.640984938855,61.0366910759906+0i,18.0851398768182,FAIL
3.67008285896494,4.90656132118471,4.81750083742426,6.07072456195006,-0.24211155645562+0i,-0.438907418216862+0i,169.459459459459,47.2400199122917+0i,38.8702142860814,147.558722501942+0i,20.2306515639276,FAIL
1.7696421738104,4.28730458168166,8.20913160492765,1.76298249805932,-0.0561577327077856+0i,-0.0257150000244895+0i,238.378378378378,39.2159083368644+0i,115.517504284709,42.0979770389743+0i,17.2456446380802,FAIL
9.3596872553024,9.43363949140998,5.39748076423221,6.70672554921095,0.5378914603154+0i,0.316211511975483+0i,171.621621621622,46.5911486501785+0i,49.7180769120312,168.451188836867+0i,21.0108010955056,FAIL
3.13555221794369,6.44733710997924,9.66779685358222,6.42125146865071,-0.258165858072131+0i,-0.448642557513908+0i,174.864864864865,47.8205460817534+0i,42.2859785294663,166.603941529277+0i,20.3856198582342,FAIL
5.69022247723601,3.94753825379376,5.4000796952815,7.11654079356321,-0.294936022743684+0i,-0.534446289104302+0i,147.567567567568,43.8925357266548+0i,30.8614148529738,154.083601804726+0i,21.7828839765471,FAIL
7.11221986779173,5.75066737235452,4.30692983690029,10.3918380284547,-0.328867894560422+0i,-0.553747213275381+0i,132.162162162162,41.5438449959921+0i,26.776202859464,209.946026464757+0i,24.0014037837834,FAIL
1.33964979615597,11.1368480902272,9.21958144875315,8.66565486226691,-0.499663771849366+0i,-0.660036306369057+0i,167.297297297297,-51.0731000716086+0i,41.7568157896976,23.3534788386954+0i,20.9588476748644,FAIL
1.88841050790017,4.28058302257788,4.01821155966517,7.61755156239604,-0.54417141818524+0i,-0.781122185954745+0i,146.216216216216,-750.87608694561+0i,29.6214585259233,16.096809917628+0i,21.2037625568689,FAIL
2.22897823619833,9.33350248439914,1.96085675446517,7.38381613801704,-0.283355148818793+0i,-0.403331601831443+0i,178.918918918919,48.6960757950335+0i,43.7004608680924,159.240661324374+0i,19.8866352708916,FAIL
5.44756542975343,9.96956895554403,7.43533370560625,9.63348504500685,-0.0902930538416029+0i,-0.276313007276389+0i,155.945945945946,44.9300804745298+0i,36.7867500267249,240.948591798933+0i,22.4566768698628,FAIL
9.0183025389771,5.07579358011246,7.28871249101315,3.28028844017336,0.953808259121159+0i,0.730329623765549+0i,193.243243243243,44.4466033093874+0i,71.40905907321,75.5559753227215+0i,19.270762991264,FAIL
1.27486851674173,9.58481686404209,5.50020192031181,5.81929927031454,-0.3734214096685+0i,-0.471325643113069+0i,194.594594594595,13.6486947169422+0i,55.0172141833814,37.5119817203425+0i,19.0645663592178,FAIL
9.14250014260626,8.10853313264814,6.55899750629609,9.23498075081591,0.105151759338162+0i,-0.118158655152464+0i,148.108108108108,43.3247385980163+0i,35.073944759855,212.599873203901+0i,23.0659366426782,FAIL
8.24940482076717,7.74393667176154,2.64630222473423,3.65938809511846,0.662351635576438+0i,0.480773905699564+0i,200.27027027027,46.6923339324396+0i,78.4486933156545,89.3451696331127+0i,18.9713724952581,FAIL
8.97860739768491,1.71541567710517,5.40911249661001,3.01134431114031,0.293719913674532+0i,0.0572564329212436+0i,171.081081081081,37.2015288785648+0i,45.8059407483213,58.9471819810054+0i,19.7727576194047,FAIL
9.80812584677043,9.23963918846806,5.50424461739359,5.73979537087745,0.7464002572246+0i,0.506338967339031+0i,178.378378378378,46.8638608237009+0i,56.777169329326,143.231453978091+0i,20.4907311164917,FAIL
1.53656980821675,8.90169094563969,1.38188023750667,2.14300918140578,-0.236889186202008+0i,-0.0237677817989172+0i,244.864864864865,41.9132482005918+0i,136.206722699798,52.5449247631006+0i,17.0625843820016,FAIL
5.69484858217855,2.46403028358954,8.36333698473662,8.85792382871358,-0.761353542551633+0i,-1.05861764889883+0i,116.756756756757,37.6284156871261+0i,21.0417260856858,130.880265506705+0i,25.1334866995023,FAIL
7.50195633130158,3.04851986725764,6.93644727617476,6.16735448259484,-0.195917611350725+0i,-0.454119434864799+0i,146.756756756757,42.4170059708525+0i,31.3373290992925,128.110956876798+0i,21.8426297293496,FAIL
9.75677099287476,8.53890641983592,8.20297517817161,5.58417937854228,0.816145452873875+0i,0.571784201204871+0i,178.108108108108,46.5507463417808+0i,56.2103706918296,139.205097599052+0i,20.5693960237985,FAIL
4.89152353405115,10.4784517494225,1.75122833373023,2.69853906846446,0.477755415716632+0i,0.539702635692947+0i,231.891891891892,44.4457567783737+0i,119.957932687744,68.9331461089882+0i,17.8274990295111,FAIL
2.56049751807105,5.70031582556109,8.48241768555163,8.73027952442196,-0.548674535791965+0i,-0.786001262709224+0i,147.027027027027,42.8984378061766+0i,30.5526036241505,154.341722816771+0i,22.2497945590651,FAIL
1.54424061252904,5.79183547674933,5.74188247457466,5.25119521137708,-0.368285350683169+0i,-0.528208432894476+0i,186.486486486486,28.4297356518999+0i,47.5347075817155,49.5328292174949+0i,19.1775859203064,FAIL
6.91173901876336,8.30770695109115,3.62785671965543,5.38486053223848,0.354385806000321+0i,0.198268723474063+0i,187.567567567568,48.5959480887694+0i,56.3513816339639,141.8807266056+0i,19.7582766376173,FAIL
1.13938413072417,12.2247009681707,2.5045156892319,2.45594710435797,-0.403808881877943+0i,-0.127168220792967+0i,NaN,-1346.32275076427+0i,139.462366910658,5.31497970219232+0i,17.1074787988744,FAIL
4.35168766049983,3.57930242797272,5.40718874214422,4.55544072051682,-0.112429453076201+0i,-0.31005251577066+0i,178.648648648649,46.4874572073849+0i,43.5388742207732,110.260564247308+0i,19.5924600043597,FAIL
9.56467418299954,11.5236524382022,1.47409297912713,8.14072285965297,0.0692873630105669+0i,-0.130213148245886+0i,165.675675675676,46.6516309437136+0i,45.6317543535819,203.491086767512+0i,21.3472676243549,FAIL
3.422074837587,6.05119176509689,5.9308381109336,9.98463285849241,-0.511217581095709+0i,-0.739400142407384+0i,138.918918918919,42.5558604770215+0i,28.0478894752909,187.937115169502+0i,23.1044605575912,FAIL
4.75969693884996,12.2135771311684,3.71309453840859,7.80988880310834,0.0572878865963373+0i,-0.0637416390562018+0i,179.459459459459,48.677074279238+0i,48.0542652802279,216.307649590179+0i,20.558095473534,FAIL
6.99704966425983,7.33039111547142,7.28294968162278,7.49875122062328,0.0873788085608278+0i,-0.118375178347958+0i,161.891891891892,45.7926130739091+0i,39.7126119278844,186.193634566695+0i,21.5665075558218,FAIL
2.60319208960304,2.8081583969219,9.99172355285225,3.04008959720789,-0.168255139312197+0i,-0.344562448715094+0i,201.891891891892,44.3684128226258+0i,56.2017209933266,73.1465835646194+0i,18.5320118347395,FAIL
1.29340738477475,7.57319771980626,8.93679850406629,7.52257774080954,-0.525033438765116+0i,-0.718903764977957+0i,167.027027027027,39.4343690384517+0i,39.348113220327,83.6155548729934+0i,20.6240556775233,FAIL
2.71389940461959,5.45808200670284,5.1465334353437,10.3347415587367,-0.608675770286297+0i,-0.84627497739258+0i,133.243243243243,39.3250792349893+0i,25.8897139336242,123.38035490411+0i,23.3822264567716,FAIL
2.40764457003907,10.810750864305,6.80288083183079,4.88644989250948,-0.0638644116164288+0i,-0.102738522633704+0i,213.783783783784,51.3913761026386+0i,68.9068556483843,145.072014458079+0i,18.695112363664,FAIL
2.71831325712673,6.11078292277325,5.33819854928671,2.58550451967446,0.131624624469338+0i,0.13764048548191+0i,234.324324324324,46.9792711128691+0i,95.2592063203967,68.6299772601308+0i,17.6961926589589,FAIL
6.30556736225553,3.88806447727943,4.4615721193247,6.74687744472906,-0.219473150244443+0i,-0.451746460435306+0i,150.27027027027,44.2843134698372+0i,32.0865021836074,148.286922602435+0i,21.4876593840367,FAIL
3.26625510225082,4.59484730704677,6.55381795953901,3.88752818829026,-0.0490274233062707+0i,-0.191667290317828+0i,200.810810810811,48.3409245935142+0i,56.5906074931393,102.033017858635+0i,18.7774625535298,FAIL
8.41938640019952,12.2092973969415,7.57223913040838,4.59489303703485,1.32189595079638+0i,1.11992815366079+0i,197.567567567568,47.3356433740882+0i,79.4940412034207,119.983830734929+0i,19.4805612364658,FAIL
6.25662399950607,2.58545916768117,9.1567733558476,9.41688352033714,-0.777291281914794+0i,-1.07140067735192+0i,114.054054054054,36.9301758779809+0i,20.5746600751651,138.764978936104+0i,25.8829769341332,FAIL
8.35984503433578,4.26800798961011,6.34920625597898,1.70261333466209,1.6868507039002+0i,1.4893590856559+0i,205.135135135135,30.6126517280121+0i,122.700395536192,33.5980714046353+0i,18.2293396393549,FAIL
4.82733388192721,4.83990775502677,2.45336269880575,3.10889568077131,0.210859572133366+0i,0.117565356241061+0i,211.621621621622,47.1738384110079+0i,71.7103943962138,78.8396243903539+0i,18.3067651744762,FAIL
4.80597120190076,2.43652272776508,6.38671301881067,5.73831830722501,-0.40998450847247+0i,-0.679226935864666+0i,147.297297297297,41.9470749058568+0i,29.7315513946808,113.589086148145+0i,21.2963963076247,FAIL
7.26354381971447,9.09876634921121,6.74677682444654,1.80243452459787,2.4515710609447-0.00631766581195929i,2.34253638357458-0.00937734117238874i,224.054054054054,25.9613279585775-0.326138245051966i,167.85438341213,38.7401354660923-0.143224276984163i,17.9338705376626,FAIL
1.61925489206246,4.91559708698546,5.77777852624714,7.3900113698136,-0.546498200919467+0i,-0.777195259680362+0i,152.972972972973,-244.054748568025+0i,32.5361367987088,18.3872120492315+0i,20.9661206099685,FAIL
4.66857277337037,10.4197934506013,7.46523048885295,10.2178439720798,-0.189754801316808+0i,-0.372510484197201+0i,154.054054054054,44.6117684693895+0i,35.6379016205704,252.404778050876+0i,22.685891281838,FAIL
5.78200515909107,4.97660250002616,1.9506628299612,6.99862792871581,-0.197399680729489+0i,-0.390100004700191+0i,157.027027027027,46.3856405364487+0i,34.4852042908441,164.09325859036+0i,20.8655884853132,FAIL
8.00922017641683,6.05798210859012,1.81740957208696,3.89824341701165,0.308549312227575+0i,0.137118945602326+0i,193.783783783784,47.2302177521392+0i,65.3718513699542,95.4425204323284+0i,19.1101310477932,FAIL
2.38291045832176,4.49105832787258,4.96076625101549,6.24428467584587,-0.403154632577209+0i,-0.616282042440119+0i,165.135135135135,44.9101332662585+0i,36.1740102093878,118.610028609244+0i,20.2526650731309,FAIL
5.11681929118907,11.029087584646,5.66246897524994,9.99260362093549,-0.101387036576795+0i,-0.272104220312574+0i,157.297297297297,45.2556871362179+0i,37.2213452864119,251.379299938778+0i,22.3601154151076,FAIL
6.73938188264957,11.9346333382574,3.16636331932144,7.58510073477377,0.232870277326011+0i,0.0847859177087947+0i,176.486486486486,48.0130015548586+0i,49.117805289035,203.130968983685+0i,20.7330743521155,FAIL
3.60158114507029,8.78988981955637,7.25626449596563,2.1119349162301,0.768203432516591+0i,0.906024658251826+0i,242.702702702703,40.3968572497672+0i,139.168480796452,53.5186890227995+0i,17.5198981149773,FAIL
3.29311140937305,3.86444033906641,7.01049454312345,9.09952940874484,-0.662087803329873+0i,-0.930630867295694+0i,130.540540540541,40.0206371218063+0i,24.7650380368754,132.5757224934+0i,23.4261776156086,FAIL
4.10016170170938,9.98571618004494,7.077988591723,1.5604378288663,1.50903007245368+0i,1.78488511546719+0i,238.108108108108,18.5233204573786+0i,199.570032168573,34.913594543255+0i,17.3131683022852,FAIL
6.41953438823616,5.65448313973083,9.24392119718283,1.51035951416197,1.95102718463836+0i,1.89734750699205+0i,218.108108108108,24.916178774362+0i,157.24935377308,30.9794584987754+0i,17.7835176634933,FAIL
5.16204243318096,6.06783943796913,5.14824729426068,8.43143755747748,-0.260533202597734+0i,-0.473062466511905+0i,150,44.7981305308217+0i,32.4888655743525,194.143221773414+0i,22.0450173065543,FAIL
3.90224626468101,10.0321322423682,5.2422143833955,1.82186459942206,1.06153926546135+0i,1.29049057055896+0i,242.702702702703,30.9736188437894+0i,171.646855939542,43.2031034497755+0i,17.3773210838198,FAIL
2.58286974115178,9.33933836730213,5.26137393668788,2.87449080394409,0.158424837927478+0i,0.243364583457156+0i,239.459459459459,48.2581954574672+0i,105.872369878741,80.1094051096845+0i,17.6784091101327,FAIL
4.07012146344198,8.08128135145182,2.72570729915618,8.14584155979247,-0.20953534653332+0i,-0.371904894606511+0i,164.324324324324,47.4436578513667+0i,37.8308373270106,203.044396800718+0i,20.9486370253401,FAIL
3.18564638486352,11.4916677625432,3.42155428017416,8.38950014959295,-0.189194195737662+0i,-0.31439823679787+0i,174.864864864865,48.5201755749243+0i,43.506892849925,221.718355420807+0i,20.6669991289076,FAIL
2.69795779112342,4.56247990372744,1.82002117317881,6.68588442596706,-0.352358184353905+0i,-0.543548324180604+0i,161.081081081081,44.3852814859304+0i,33.9864084577925,116.330506860406+0i,20.1743469152045,FAIL
7.15026918965188,7.41252426049355,4.83155957684069,7.29998503288203,0.0985476415242519+0i,-0.0968015975379697+0i,164.054054054054,46.3887612041634+0i,40.715268671794,181.991369657367+0i,21.2453845086933,FAIL
6.82855867155416,8.86918429502522,6.72208039462675,10.0065670179846,-0.0743352303576152+0i,-0.277420076761818+0i,148.108108108108,43.5543027512808+0i,33.8944829047374,235.610946763638+0i,23.1215389417671,FAIL
2.88041430183421,9.20209872981599,3.12607519294417,2.57456623017575,0.213158557497229+0i,0.332624140128431+0i,242.432432432432,46.23833980459+0i,116.843949662447,69.0187928381303+0i,17.530967325853,FAIL
6.46573546617071,6.35151466662486,5.12852944283981,7.45750276715087,-0.0494286595656082+0i,-0.25373028061234+0i,158.918918918919,45.8129403901305+0i,37.0778347282524,180.758191754623+0i,21.4590476283654,FAIL
7.93256963323294,5.25239814785215,6.95808638523221,5.24542730972817,0.303022177575999+0i,0.0888392017967532+0i,173.513513513514,46.2186899955681+0i,46.7665956240971,127.140227342581+0i,20.4243288191634,FAIL
8.57736237422178,10.5620850098274,3.30796893006233,7.02114663131588,0.37422027938854+0i,0.181739182072453+0i,174.054054054054,47.3109475738878+0i,50.0212630028566,180.034806861382+0i,20.8184268023602,FAIL
6.24024248074504,7.34813270836851,8.82946929122207,3.88301123828067,0.698033783030353+0i,0.564094744485905+0i,204.054054054054,47.9845486187286+0i,72.1320008773292,102.360506070389+0i,19.0321756189141,FAIL
3.86266667932953,2.7113599515961,9.45846523310428,7.30996687475271,-0.65729368742968+0i,-0.951231425917744+0i,133.783783783784,40.3103626253372+0i,25.4999463930522,122.084013581906+0i,22.8451676691591,FAIL
5.31516902453999,8.43248657144119,5.90244499474087,7.32580332263815,0.0191433123374224+0i,-0.15266119802514+0i,171.081081081081,47.4649659468755+0i,42.9036169438645,192.972238654197+0i,20.8840554903178,FAIL
5.89497340599675,9.33151282637793,5.70245775199392,10.4433416170877,-0.156555732517608+0i,-0.349158114119607+0i,147.837837837838,43.7186435178662+0i,33.2979627874201,245.777008064283+0i,23.1011932535018,FAIL
2.9680896915967,2.56378100575251,1.98727718070875,2.07232233877595,0.00742468769848054+0i,-0.0754857942660504+0i,221.621621621622,39.8478854382486+0i,76.8069496368581,48.0655219682902+0i,17.6159837344667,FAIL
4.64121996271863,6.33210203273145,4.29234559154354,8.37154176763932,-0.271572634094188+0i,-0.474075798359484+0i,152.702702702703,45.4384422526447+0i,33.1917900867158,194.695673108771+0i,21.7368454233186,FAIL
6.65106741652752,9.8917842410967,9.39568213250938,10.2546676860271,-0.0365446370207211+0i,-0.238833539438083+0i,149.459459459459,43.3574060812588+0i,35.0716145387473,246.619326276767+0i,23.3105349347906,FAIL
