e,W_total,Stall_Speed,Max_Speed,ROC_Stall,SM_0,SM_dry,Result
0.5,19.6144458649638,50.7920718770189,210.540540540541,69.9796424227234,0.0848804498943071,0.0196904480808315,FAIL
0.6,19.6144458649638,50.7920718770189,210.810810810811,71.1699353513279,0.0961382491573829,0.0309482473439073,FAIL
0.7,19.6144458649638,50.7920718770189,210.810810810811,72.0240624709347,0.105401138384465,0.0402111365709893,FAIL
0.8,19.6144458649638,50.7920718770189,211.081081081081,72.6673521212437,0.113156214696563,0.0479662128830874,FAIL
0.9,19.6144458649638,50.7920718770189,211.081081081081,73.1696030544134,0.119743931247289,0.0545539294338131,PASS
1,19.6144458649638,50.7920718770189,211.351351351351,73.5728019768204,0.125409419705136,0.0602194178916606,PASS
