0.013397835	10.6332	0
0.014268701	10.62699126	0
0.016874882	10.60838	0
0.021200472	10.57740972	0
0.027215669	10.53415173	0
0.034881142	10.47870917	0
0.044147992	10.41120961	0
0.054957677	10.33181154	0
0.067242244	10.24069988	0
0.080927165	10.13808843	0
0.095929528	10.02421535	0
0.112164291	9.899348622	0
0.12953685	9.76377748	0
0.147953543	9.617819764	0
0.167314449	9.461816929	0
0.187519685	9.29613252	0
0.208464961	9.121153661	0
0.230046102	8.937288583	0
0.252157835	8.744968031	0
0.274694882	8.544640669	0
0.297546693	8.336773307	0
0.320606929	8.121852953	0
0.343764961	7.900379331	0
0.366907087	7.672872441	0
0.389919449	7.43986185	0
0.412684055	7.201892953	0
0.435082913	6.959519764	0
0.456991535	6.713310157	0
0.478283465	6.463838268	0
0.498828937	6.211687874	0
0.518495039	5.957444882	0
0.537147795	5.70170685	0
0.554648976	5.445069252	0
0.570860354	5.188130748	0
0.585643701	4.93149315	0
0.598861811	4.675755118	0
0.610380787	4.421513189	0
0.620069724	4.169361732	0
0.627804331	3.919889843	0
0.633469685	3.673680236	0
0.636958465	3.43130811	0
0.638174882	3.19333815	0
0.637037126	2.960327559	0
0.633478189	2.732820669	0
0.627444921	2.51134811	0
0.618903268	2.296426693	0
0.60783626	2.088559331	0
0.594242756	1.888231969	0
0.578143031	1.695911417	0
0.559573228	1.512046339	0
0.538585394	1.33706748	0
0.515249764	1.171383071	0
0.489647165	1.015380236	0
0.461875354	0.86942252	0
0.432037559	0.733852441	0
0.400248543	0.608984646	0
0.366624213	0.495111575	0
0.331286929	0.392500118	0
0.294355669	0.301388465	0
0.25594752	0.221990394	0
0.216172953	0.154490827	0
0.175135197	0.099047205	0
0.132926693	0.055790276	0
0.089626181	0.02482	0
0.04530063	0.00620874	0
0	0	0
-0.04530063	0.00620874	0
-0.089626181	0.02482	0
-0.132926693	0.055790276	0
-0.175135197	0.099047205	0
-0.216172953	0.154490827	0
-0.25594752	0.221990394	0
-0.294355669	0.301388465	0
-0.331286929	0.392500118	0
-0.366624213	0.495111575	0
-0.400248543	0.608984646	0
-0.432037559	0.733852441	0
-0.461875354	0.86942252	0
-0.489647165	1.015380236	0
-0.515249764	1.171383071	0
-0.538585394	1.33706748	0
-0.559573228	1.512046339	0
-0.578143031	1.695911417	0
-0.594242756	1.888231969	0
-0.60783626	2.088559331	0
-0.618903268	2.296426693	0
-0.627444921	2.51134811	0
-0.633478189	2.732820669	0
-0.637037126	2.960327559	0
-0.638174882	3.19333815	0
-0.636958465	3.43130811	0
-0.633469685	3.673680236	0
-0.627804331	3.919889843	0
-0.620069724	4.169361732	0
-0.610380787	4.421513189	0
-0.598861811	4.675755118	0
-0.585643701	4.93149315	0
-0.570860354	5.188130748	0
-0.554648976	5.445069252	0
-0.537147795	5.70170685	0
-0.518495039	5.957444882	0
-0.498828937	6.211687874	0
-0.478283465	6.463838268	0
-0.456991535	6.713310157	0
-0.435082913	6.959519764	0
-0.412684055	7.201892953	0
-0.389919449	7.43986185	0
-0.366907087	7.672872441	0
-0.343764961	7.900379331	0
-0.320606929	8.121852953	0
-0.297546693	8.336773307	0
-0.274694882	8.544640669	0
-0.252157835	8.744968031	0
-0.230046102	8.937288583	0
-0.208464961	9.121153661	0
-0.187519685	9.29613252	0
-0.167314449	9.461816929	0
-0.147953543	9.617819764	0
-0.12953685	9.76377748	0
-0.112164291	9.899348622	0
-0.095929528	10.02421535	0
-0.080927165	10.13808843	0
-0.067242244	10.24069988	0
-0.054957677	10.33181154	0
-0.044147992	10.41120961	0
-0.034881142	10.47870917	0
-0.027215669	10.53415173	0
-0.021200472	10.57740972	0
-0.016874882	10.60838	0
-0.014268701	10.62699126	0
-0.013397835	10.6332	0
